ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
305,NEEDLE,11,SPARE PARTS,778142,24-Aug-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,330,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778220,24-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,570,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778220,24-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,330,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778275,25-Aug-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,320,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778276,25-Aug-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,660,,,,,10,435,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778529,26-Aug-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,270,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778554,26-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,270,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778557,26-Aug-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,650,,,,,20,575,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778557,26-Aug-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,270,,,,,20,575,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778656,26-Aug-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,270,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778656,26-Aug-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,560,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778693,26-Aug-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,270,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778913,27-Aug-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,640,,,,,10,435,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778914,28-Aug-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,250,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778991,28-Aug-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,630,,,,,10,435,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778993,28-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,550,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,778993,28-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,250,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,779275,31-Aug-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,180,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,779278,31-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14,,,,,40,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,560,180,,,,,60,980,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,779278,31-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21,,,,,20,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,420,520,,,,,60,980,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,779279,31-Aug-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,180,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,779314,31-Aug-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,620,,,,,10,435,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,779320,31-Aug-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,180,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,779320,31-Aug-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,520,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,779728,01-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,160,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,779743,01-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,510,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,779743,01-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,160,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,779873,02-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,610,,,,,10,435,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,779921,02-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,140,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,779963,05-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,580,,,,,10,435,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780025,02-Sep-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,140,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780025,02-Sep-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,500,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780121,04-Sep-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,50,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780200,04-Sep-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,50,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780206,05-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,430,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780206,05-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,20,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780292,04-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,450,,,,,30,605,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780292,04-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,50,,,,,30,605,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780292,04-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,25.5,,,,,10,20252,20252,NEEDLE TQ # 1 NO 16 (BUTTON MACHIN (Consumable-Local),PCS,255,310,,,,,30,605,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780419,04-Sep-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,450,,,,,10,210,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780426,04-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,600,,,,,10,435,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780440,04-Sep-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,50,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780467,04-Sep-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,50,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780467,04-Sep-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,450,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780482,04-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,50,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780483,04-Sep-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14,,,,,30,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,420,50,,,,,50,840,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780483,04-Sep-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21,,,,,20,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,420,450,,,,,50,840,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780716,05-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,580,,,,,20,575,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780716,05-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,20,,,,,20,575,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780723,05-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46682,46682,NEEDLE DP-5 NO 16 (GROZ BECKERT) T/N (Consumable-Local),PCS,140,1220,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780897,05-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,20,,,,,30,605,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780897,05-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,25.5,,,,,10,20252,20252,NEEDLE TQ # 1 NO 16 (BUTTON MACHIN (Consumable-Local),PCS,255,300,,,,,30,605,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,780897,05-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,430,,,,,30,605,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781068,07-Sep-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,210,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781438,08-Sep-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,410,,,,,10,210,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781445,08-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,190,,,,,20,575,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781445,08-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,570,,,,,20,575,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781448,08-Sep-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,410,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781448,08-Sep-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,190,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781579,09-Sep-20,,,90205,90205,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-General-General,,,14,,,,,30,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,420,150,,,,,30,420,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781620,09-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,150,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781620,09-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,400,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781724,10-Sep-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,130,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781727,10-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,530,,,,,20,575,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781727,10-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,130,,,,,20,575,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781864,10-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,530,,,,,10,435,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781901,10-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,43.5,,,,,20,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,870,530,,,,,20,870,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,781934,10-Sep-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,390,,,,,10,210,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782097,11-Sep-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,14,,,,,10,46682,46682,NEEDLE DP-5 NO 16 (GROZ BECKERT) T/N (Consumable-Local),PCS,140,1210,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782239,11-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,120,,,,,20,575,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782239,11-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,520,,,,,20,575,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782423,12-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,90,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782423,12-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,380,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782445,12-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,500,,,,,20,575,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782445,12-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,90,,,,,20,575,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782513,12-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,90,,,,,20,575,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782513,12-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,43.5,,,,,10,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435,500,,,,,20,575,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782659,14-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,50,,,,,10,140,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782726,14-Sep-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,50,,,,,30,490,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782726,14-Sep-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,360,,,,,30,490,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782726,14-Sep-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,14,,,,,10,46682,46682,NEEDLE DP-5 NO 16 (GROZ BECKERT) T/N (Consumable-Local),PCS,140,1200,,,,,30,490,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782781,14-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,50,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782781,14-Sep-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,21,,,,,10,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,210,360,,,,,20,350,,38086160.02,,,783755340.3,
305,NEEDLE,11,SPARE PARTS,782801,14-Sep-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,14,,,,,10,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140,50,,,,,10,140,,38086160.02,,,783755340.3,
